,0,1
0,0.0009894073009490967,0.9999829718565947
1,0.003764212131500244,0.9999446311182177
2,0.0022884011268615723,0.9999406052238828
3,1.615285873413086e-05,0.9999936998443824
4,7.033348083496094e-06,0.9999906216853268
5,0.002246379852294922,0.9999918570930068
6,5.364418029785156e-07,0.9999852745100233
7,4.976987838745117e-06,0.9999955179574043
8,8.404254913330078e-06,0.9999959501455666
9,0.3680381774902344,0.039592513951914654
10,0.001538008451461792,0.9999380240015656
11,0.017035096883773804,0.9997667623416238
12,2.175569534301758e-06,0.999977921875029
13,1.4871358871459961e-05,0.9999974857310343
14,0.0,0.9999971662976719
15,0.10589587688446045,0.994200530382487
16,4.172325134277344e-07,0.99999663390519
17,0.0017203688621520996,0.9999907554825527
18,7.539987564086914e-06,0.9999974476443376
19,0.0,0.999997050032353
20,1.519918441772461e-06,0.9999967627428783
21,4.26173210144043e-06,0.9999953205917406
22,4.3272972106933594e-05,0.9999966953417735
23,0.9541919827461243,4.3647871318941434e-05
24,1.8715858459472656e-05,0.9999875924381738
25,1.2993812561035156e-05,0.9999950531280808
26,2.855062484741211e-05,0.9999932114926382
27,1.5795230865478516e-06,0.9999974475136251
28,8.821487426757812e-05,0.9999930274703162
29,1.4603137969970703e-06,0.9999973410277532
30,0.001029372215270996,0.9997658235211765
31,0.00022089481353759766,0.9999942611797203
32,1.0818243026733398e-05,0.9999976043550334
33,8.940696716308594e-07,0.999997378599123
34,5.960464477539063e-08,0.9999937885152953
35,2.828240394592285e-05,0.9999964789869563
36,7.748603820800781e-07,0.9999971883889843
37,7.969141006469727e-05,0.9999976739483829
38,0.00015309453010559082,0.9999865334895365
39,0.009891003370285034,0.999170640386663
40,0.0005585849285125732,0.9999954274602232
41,2.682209014892578e-07,0.9999719538750594
42,5.8710575103759766e-06,0.9999971632645288
43,9.5367431640625e-07,0.9999960902604481
44,7.152557373046875e-07,0.9999947067324643
45,0.005681514739990234,0.9999529905658326
46,1.9669532775878906e-06,0.9999740801620038
47,4.875659942626953e-05,0.9999960686156142
48,8.094310760498047e-05,0.9999978150021654
49,0.009484857320785522,0.9999712782037598
50,3.904104232788086e-05,0.999971009318613
51,0.0007367730140686035,0.9999809744330657
52,0.0038695931434631348,0.9997716917470006
53,1.0877847671508789e-05,0.9999980003433954
54,0.0066224634647369385,0.9946783059762428
55,1.9758939743041992e-05,0.9999854230733641
56,9.000301361083984e-06,0.9999979145780853
57,0.0001423656940460205,0.9999942912624612
58,0.0011804401874542236,0.9998389402005344
59,0.00012630224227905273,0.9999920031822525
60,0.0005721449851989746,0.9999935665979875
61,0.0008425414562225342,0.9997943157041754
62,2.086162567138672e-07,0.9999972521650506
63,5.1468610763549805e-05,0.9999668430585836
64,0.0019364655017852783,0.9999471916865389
65,0.00012171268463134766,0.9999974262823247
66,3.0875205993652344e-05,0.999984885932376
67,0.005103945732116699,0.9999966343221395
68,0.012458235025405884,0.9999651682051904
69,1.3262033462524414e-05,0.999991185470413
70,0.000467836856842041,0.9999913757067271
71,0.004641056060791016,0.9999852929538325
72,1.0162591934204102e-05,0.9999886738804236
73,0.000253826379776001,0.9999967353580119
74,1.6391277313232422e-05,0.9999943066950417
75,4.786252975463867e-05,0.9999976605502332
76,3.56137752532959e-05,0.999994241541818
77,0.0021352171897888184,0.9999800463083182
78,6.4373016357421875e-06,0.9999972783591639
79,0.002972900867462158,0.9998445848542847
80,0.0002048015594482422,0.9999951160023379
81,0.0008133649826049805,0.9999955245264283
82,1.1920928955078125e-07,0.999997588240331
83,4.0203332901000977e-05,0.9999972214303886
84,0.010225176811218262,0.9999888710359095
85,0.008383691310882568,0.9999807115819893
86,4.583597183227539e-05,0.9999966340856533
87,9.98377799987793e-06,0.9999973026573008
88,0.0002167224884033203,0.9999978378934993
89,3.8743019104003906e-07,0.9999974900996061
90,0.0025607645511627197,0.9999883215146008
91,4.407763481140137e-05,0.9999970539258556
92,0.9997738599777222,0.0003762740775279383
93,1.6987323760986328e-06,0.9999970374950584
94,4.842877388000488e-05,0.9999953565312999
95,0.00023430585861206055,0.9999941973277866
96,2.816319465637207e-05,0.9999980320729868
97,0.00036457180976867676,0.9999955743863354
98,3.248453140258789e-06,0.9999966803619321
99,2.3543834686279297e-06,0.9999714910210963
100,2.0831823348999023e-05,0.9999969940450377
101,1.519918441772461e-06,0.9999902595880773
102,0.003814101219177246,0.9999858064592336
103,8.940696716308594e-08,0.9999957099243699
104,0.00044286251068115234,0.9999975550130119
105,0.00040671229362487793,0.9999975415594217
106,0.0,0.9999855523355723
107,0.0003091394901275635,0.9999928590240637
108,5.304813385009766e-06,0.9999864615104327
109,0.0017544925212860107,0.9999940680751342
110,2.1189451217651367e-05,0.9999976641075783
111,0.0003593266010284424,0.9999966763465891
112,0.00028783082962036133,0.9999801553065915
113,3.427267074584961e-06,0.9999959223833071
114,4.887580871582031e-06,0.99999330048279
115,0.0004309415817260742,0.999987260786182
116,0.0003191232681274414,0.9999932438807746
117,8.878111839294434e-05,0.9999967103223545
118,0.00012117624282836914,0.9999976675393573
119,3.5881996154785156e-05,0.9999941162587904
120,0.004472821950912476,0.9999715929702319
121,0.0,0.9999962958540256
122,0.0005657374858856201,0.9999901316048051
123,0.0010100603103637695,0.9999742104042343
124,0.008685857057571411,0.9999800755298335
125,0.0012890100479125977,0.9999971921784779
126,8.481740951538086e-05,0.9999950345335242
127,0.003440558910369873,0.9999744935267002
128,7.152557373046875e-07,0.9999917997361017
129,0.03195536136627197,0.9998246329675965
130,0.0006256103515625,0.9999954093772647
131,0.0004063844680786133,0.9999959209615418
132,1.6689300537109375e-06,0.9999971755990107
133,0.00018393993377685547,0.9999920852112549
134,0.0,0.9999963730736514
135,4.8220157623291016e-05,0.9999944495067221
136,0.00017708539962768555,0.9999974807992208
137,5.602836608886719e-06,0.999983780968516
138,3.8743019104003906e-07,0.9999976995461113
139,2.115964889526367e-06,0.9999856330595702
140,1.1116266250610352e-05,0.9999979804008606
141,0.0001825094223022461,0.9999931983940684
142,6.258487701416016e-07,0.9999980030903112
143,1.2665987014770508e-05,0.9999841529693696
144,0.9986640810966492,6.419356644216112e-05
145,0.9981365203857422,0.0001254786545351605
146,4.4405460357666016e-06,0.9999973896751084
147,5.3942203521728516e-06,0.9999956374279144
148,2.6226043701171875e-06,0.999995286273751
149,0.0008844137191772461,0.999996903158826
150,0.001163393259048462,0.9999958808253869
151,0.00011590123176574707,0.9999871322150791
152,2.9265880584716797e-05,0.9999963092308672
153,2.440810203552246e-05,0.9999967525111297
154,5.8531761169433594e-05,0.9999921904418642
155,8.016824722290039e-06,0.9999973553825591
156,0.00016921758651733398,0.999997360541082
157,0.00029712915420532227,0.999993987992903
158,0.0013184547424316406,0.9999967287122633
159,0.0003618597984313965,0.9999879690936875
160,0.0008303225040435791,0.9999969439045024
161,0.0003362894058227539,0.9999955391071378
162,0.0003705620765686035,0.9999927783717828
163,0.0005908310413360596,0.9999935872052514
164,0.00016370415687561035,0.9999856524417278
165,5.304813385009766e-06,0.999995562464755
166,0.0,0.9999960476345192
167,0.0004589557647705078,0.9999936326892644
168,1.4483928680419922e-05,0.9999932647329046
169,0.000190049409866333,0.9999974940203712
170,0.004160255193710327,0.9999930453385264
171,2.980232238769531e-07,0.9999853074079128
172,0.0009801387786865234,0.9999425113659229
173,0.0001049339771270752,0.9999927085288961
174,2.8014183044433594e-06,0.999997001092151
175,0.00011321902275085449,0.9999940891848152
176,9.125471115112305e-05,0.9999829664677958
177,6.458163261413574e-05,0.9999856308321436
178,1.6689300537109375e-06,0.9999941638763278
179,2.1457672119140625e-06,0.9999958254139539
180,7.450580596923828e-07,0.9999973388038071
181,5.9604644775390625e-06,0.9999962715327273
182,5.364418029785156e-07,0.9999939700637173
183,0.00024017691612243652,0.9991729334927896
184,0.00021415948867797852,0.9999872631246517
185,1.0609626770019531e-05,0.9999964540471412
186,0.0,0.9999956634585838
187,0.001398921012878418,0.9993701755956832
188,0.0003052055835723877,0.9999965853075272
189,0.00043085217475891113,0.9999935417347229
190,0.00021404027938842773,0.9999913719362241
191,0.0004858672618865967,0.9999840955708871
192,0.0,0.9999930569622463
193,5.0634145736694336e-05,0.9999978147971561
194,0.00027292966842651367,0.9999934318745983
195,0.00021597743034362793,0.9999916903972256
196,9.119510650634766e-06,0.9999974444499093
197,1.0132789611816406e-06,0.9999976146739536
198,2.8908252716064453e-06,0.9999950436046634
199,1.1920928955078125e-07,0.9999975924200992
200,0.0004603564739227295,0.9998834484960727
201,0.002913951873779297,0.9999958269999403
202,8.857250213623047e-05,0.9999880259756859
203,1.2218952178955078e-06,0.9999935478521272
204,0.0004226267337799072,0.9999881606236085
205,1.4901161193847656e-05,0.9999967143501316
206,1.4603137969970703e-06,0.9999974425340155
207,4.76837158203125e-06,0.9999976183310021
208,0.0010656416416168213,0.9999249849286507
209,8.940696716308594e-08,0.9999822483137517
210,0.004153430461883545,0.9999942977786361
211,0.0003142356872558594,0.9999965618120087
212,8.824467658996582e-05,0.9999456315524138
213,1.9669532775878906e-06,0.9999980322067296
214,7.450580596923828e-06,0.9999952663898697
215,8.642673492431641e-07,0.9999975455358575
216,3.057718276977539e-05,0.9999933486307923
217,0.7508337497711182,0.9958824307704818
218,0.0005851089954376221,0.999984491420077
219,0.002355724573135376,0.9999942027130251
220,0.0,0.9985540536206853
221,0.0023281872272491455,0.9999975498989706
222,7.539987564086914e-06,0.9999978043896542
223,2.7000904083251953e-05,0.9999945869356315
224,0.019487380981445312,0.9995798487401429
225,3.331899642944336e-05,0.9999980803139451
226,6.854534149169922e-07,0.9999974484606299
227,5.4329633712768555e-05,0.9999957139925435
